,model,score,task,category,question_id
3249,llama-3.1-8b-instruct,25.0,paraphrase,instruction_following,480806ded46fba8711fafa728041b8e2fd0a40d9f8e4be4ea7c77ec7101e1a50
3250,llama-3.2-1b-instruct,25.0,paraphrase,instruction_following,480806ded46fba8711fafa728041b8e2fd0a40d9f8e4be4ea7c77ec7101e1a50
3251,llama-3.2-3b-instruct,25.0,paraphrase,instruction_following,480806ded46fba8711fafa728041b8e2fd0a40d9f8e4be4ea7c77ec7101e1a50
3252,mistral-24b,25.0,paraphrase,instruction_following,480806ded46fba8711fafa728041b8e2fd0a40d9f8e4be4ea7c77ec7101e1a50
3253,mistral-7b,100.0,paraphrase,instruction_following,480806ded46fba8711fafa728041b8e2fd0a40d9f8e4be4ea7c77ec7101e1a50
3254,qwen-2.5-3b-instruct,100.0,paraphrase,instruction_following,480806ded46fba8711fafa728041b8e2fd0a40d9f8e4be4ea7c77ec7101e1a50
3255,qwen-32b,100.0,paraphrase,instruction_following,480806ded46fba8711fafa728041b8e2fd0a40d9f8e4be4ea7c77ec7101e1a50
3256,gemma-3-12b-it,100.0,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3257,gemma-3-1b-it,25.0,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3258,gemma-3-4b-it,100.0,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3259,llama-3.1-70b-instruct,100.0,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3260,llama-3.1-8b-instruct,100.0,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3261,llama-3.2-1b-instruct,25.0,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3262,llama-3.2-3b-instruct,12.5,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3263,mistral-24b,37.5,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3264,mistral-7b,25.0,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3265,qwen-2.5-3b-instruct,25.0,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3266,qwen-32b,37.5,paraphrase,instruction_following,4a1477836cc454a1cc8b3a9a0e383c3abd8ce837dc670f7e396561b1cdf84f56
3267,gemma-3-12b-it,33.3333333333333,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3268,gemma-3-1b-it,100.0,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3269,gemma-3-4b-it,33.3333333333333,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3270,llama-3.1-70b-instruct,33.3333333333333,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3271,llama-3.1-8b-instruct,100.0,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3272,llama-3.2-1b-instruct,16.6666666666666,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3273,llama-3.2-3b-instruct,100.0,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3274,mistral-24b,100.0,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3275,mistral-7b,16.6666666666666,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3276,qwen-2.5-3b-instruct,16.6666666666666,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3277,qwen-32b,33.3333333333333,paraphrase,instruction_following,4c0c2eb1a759ded986ddfbba277e6ac4d0eec9853a8871ae843dffd8c7829a9b
3278,gemma-3-12b-it,37.5,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3279,gemma-3-1b-it,12.5,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3280,gemma-3-4b-it,12.5,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3281,llama-3.1-70b-instruct,37.5,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3282,llama-3.1-8b-instruct,12.5,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3283,llama-3.2-1b-instruct,0.0,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3284,llama-3.2-3b-instruct,37.5,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3285,mistral-24b,12.5,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3286,mistral-7b,37.5,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3287,qwen-2.5-3b-instruct,25.0,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3288,qwen-32b,25.0,paraphrase,instruction_following,4d4a99c7e19822bf77a525e715685d2113afa6b704b2dd4d80e579ad291f75bb
3289,gemma-3-12b-it,100.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3290,gemma-3-1b-it,100.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3291,gemma-3-4b-it,100.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3292,llama-3.1-70b-instruct,100.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3293,llama-3.1-8b-instruct,100.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3294,llama-3.2-1b-instruct,0.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3295,llama-3.2-3b-instruct,100.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3296,mistral-24b,0.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3297,mistral-7b,0.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3298,qwen-2.5-3b-instruct,100.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3299,qwen-32b,0.0,paraphrase,instruction_following,55b713ae1b78dff614707df952ea42548f543397307c164fccd65561c2a0941e
3300,gemma-3-12b-it,37.5,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3301,gemma-3-1b-it,12.5,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3302,gemma-3-4b-it,25.0,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3303,llama-3.1-70b-instruct,37.5,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3304,llama-3.1-8b-instruct,37.5,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3305,llama-3.2-1b-instruct,12.5,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3306,llama-3.2-3b-instruct,37.5,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3307,mistral-24b,37.5,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3308,mistral-7b,100.0,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3309,qwen-2.5-3b-instruct,37.5,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3310,qwen-32b,100.0,paraphrase,instruction_following,58a355a7c63a2be44b6181016d32db1d9f209f6d0d82d71f900f4bb5971e42f3
3311,gemma-3-12b-it,100.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3312,gemma-3-1b-it,25.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3313,gemma-3-4b-it,100.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3314,llama-3.1-70b-instruct,100.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3315,llama-3.1-8b-instruct,100.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3316,llama-3.2-1b-instruct,25.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3317,llama-3.2-3b-instruct,100.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3318,mistral-24b,100.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3319,mistral-7b,100.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3320,qwen-2.5-3b-instruct,25.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3321,qwen-32b,100.0,paraphrase,instruction_following,64567c0d3c90ccc2c9a6a8c49461f039236f2cb2932ac452dcb237c51560ab3b
3322,gemma-3-12b-it,100.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3323,gemma-3-1b-it,20.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3324,gemma-3-4b-it,30.000000000000004,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3325,llama-3.1-70b-instruct,100.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3326,llama-3.1-8b-instruct,40.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3327,llama-3.2-1b-instruct,10.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3328,llama-3.2-3b-instruct,100.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3329,mistral-24b,40.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3330,mistral-7b,20.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3331,qwen-2.5-3b-instruct,20.0,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3332,qwen-32b,30.000000000000004,paraphrase,instruction_following,693c559e842aadf93ddcaba5f140c97aac1419c23fda3c1038c7a690c13b1213
3333,gemma-3-12b-it,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3334,gemma-3-1b-it,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3335,gemma-3-4b-it,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3336,llama-3.1-70b-instruct,0.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3337,llama-3.1-8b-instruct,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3338,llama-3.2-1b-instruct,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3339,llama-3.2-3b-instruct,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3340,mistral-24b,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3341,mistral-7b,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3342,qwen-2.5-3b-instruct,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3343,qwen-32b,100.0,paraphrase,instruction_following,6bf63f504a4aec3fcd329841b5eb5346c2655dfd877d7eb1546214ff1bb44442
3344,gemma-3-12b-it,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3345,gemma-3-1b-it,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3346,gemma-3-4b-it,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3347,llama-3.1-70b-instruct,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3348,llama-3.1-8b-instruct,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3349,llama-3.2-1b-instruct,0.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3350,llama-3.2-3b-instruct,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3351,mistral-24b,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3352,mistral-7b,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3353,qwen-2.5-3b-instruct,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3354,qwen-32b,100.0,paraphrase,instruction_following,6d106383360988b0f4a661ed2b5ca6bb4aa0282d19a3b5a5a495823a77302d9d
3355,gemma-3-12b-it,30.000000000000004,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3356,gemma-3-1b-it,10.0,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3357,gemma-3-4b-it,20.0,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3358,llama-3.1-70b-instruct,40.0,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3359,llama-3.1-8b-instruct,10.0,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3360,llama-3.2-1b-instruct,20.0,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3361,llama-3.2-3b-instruct,40.0,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3362,mistral-24b,30.000000000000004,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3363,mistral-7b,30.000000000000004,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3364,qwen-2.5-3b-instruct,30.000000000000004,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3365,qwen-32b,40.0,paraphrase,instruction_following,7625b93a9f4aaa0c746ab2698b8adbc66ce263a95f1035654b881c81f8083160
3366,gemma-3-12b-it,33.3333333333333,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3367,gemma-3-1b-it,33.3333333333333,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3368,gemma-3-4b-it,33.3333333333333,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3369,llama-3.1-70b-instruct,16.6666666666666,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3370,llama-3.1-8b-instruct,16.6666666666666,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3371,llama-3.2-1b-instruct,33.3333333333333,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3372,llama-3.2-3b-instruct,16.6666666666666,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3373,mistral-24b,16.6666666666666,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3374,mistral-7b,33.3333333333333,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3375,qwen-2.5-3b-instruct,16.6666666666666,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3376,qwen-32b,33.3333333333333,paraphrase,instruction_following,804067a46a36538721b46a001cb1a39167aeac890889c84c4a3ec8946df855d1
3377,gemma-3-12b-it,100.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3378,gemma-3-1b-it,25.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3379,gemma-3-4b-it,100.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3380,llama-3.1-70b-instruct,100.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3381,llama-3.1-8b-instruct,25.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3382,llama-3.2-1b-instruct,0.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3383,llama-3.2-3b-instruct,100.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3384,mistral-24b,25.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3385,mistral-7b,100.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3386,qwen-2.5-3b-instruct,25.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3387,qwen-32b,100.0,paraphrase,instruction_following,804a762a881c117a97334d4c0b60bf44632cc14f93310a4af6588e8fa71fd1ae
3388,gemma-3-12b-it,100.0,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3389,gemma-3-1b-it,40.0,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3390,gemma-3-4b-it,40.0,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3391,llama-3.1-70b-instruct,40.0,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3392,llama-3.1-8b-instruct,30.000000000000004,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3393,llama-3.2-1b-instruct,20.0,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3394,llama-3.2-3b-instruct,30.000000000000004,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3395,mistral-24b,40.0,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3396,mistral-7b,40.0,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3397,qwen-2.5-3b-instruct,30.000000000000004,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3398,qwen-32b,40.0,paraphrase,instruction_following,8c22986a688217ccbcb012c0e5b95acf6b0f6464501e0df4a0cf50c3526767d5
3399,gemma-3-12b-it,100.0,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3400,gemma-3-1b-it,33.3333333333333,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3401,gemma-3-4b-it,100.0,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3402,llama-3.1-70b-instruct,100.0,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3403,llama-3.1-8b-instruct,33.3333333333333,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3404,llama-3.2-1b-instruct,33.3333333333333,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3405,llama-3.2-3b-instruct,33.3333333333333,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3406,mistral-24b,100.0,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3407,mistral-7b,33.3333333333333,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3408,qwen-2.5-3b-instruct,16.6666666666666,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3409,qwen-32b,100.0,paraphrase,instruction_following,8fd92857688597d5e95a553331eb23c2020540c9cb6fb93ce9d6c0f13197aea9
3410,gemma-3-12b-it,100.0,paraphrase,instruction_following,919a86065fcd3fe76a70621045b367724ac71f00ac156f0397fafa84b99230ca
3411,gemma-3-1b-it,16.6666666666666,paraphrase,instruction_following,919a86065fcd3fe76a70621045b367724ac71f00ac156f0397fafa84b99230ca
